transaction_id,amount,merchant_category,transaction_type,customer_age,is_fraud,transaction_date,merchant_code,transaction_address
6476,2467.76,Grocery,Online,70,0,2022-03-21,101,"8260 Maple Rd, Riverton, GA"
6477,2096.95,Travel,ATM Withdrawal,23,0,2024-06-08,104,"7345 Sunset St, Lakeside, CA"
6478,3220.34,Coffee Shop,ATM Withdrawal,20,1,2023-11-18,105,"9794 Cedar Pl, Springfield, FL"
6479,4895.76,Home Improvement,Online,52,0,2022-05-19,110,"6469 Oak Blvd, Greenville, CA"
6480,3047.92,Restaurant,ATM Withdrawal,37,0,2022-12-21,103,"2383 Willow Blvd, Fairview, GA"
6481,3100.23,Coffee Shop,Card Present,51,0,2022-03-31,105,"8641 Main St, Lakeside, CO"
6482,2078.51,Grocery,Online,52,1,2022-06-30,101,"6337 Oak Rd, Greenville, WA"
6483,4644.77,Electronics,Online,43,0,2023-02-16,102,"4875 Willow Ave, Greenville, CA"
6484,945.13,Coffee Shop,Online,67,0,2023-07-01,105,"6235 Center St, Lakeside, FL"
6485,2079.64,Home Improvement,Contactless,30,0,2022-11-20,110,"8363 Sunset Ln, Springfield, IL"
6486,1808.85,Home Improvement,Card Present,77,0,2022-02-07,110,"8074 Main Blvd, Greenville, NY"
6487,2118.50,Pharmacy,Card Present,30,0,2024-06-19,108,"1116 Sunset St, Riverton, TX"
6488,4564.68,Restaurant,Contactless,74,0,2024-09-01,103,"942 Sunset Rd, Fairview, CO"
6489,4898.60,Online Retail,Card Present,20,0,2022-02-08,106,"3091 Oak Pl, Greenville, GA"
6490,4591.33,Home Improvement,ATM Withdrawal,71,0,2024-06-30,110,"214 Elm Pl, Greenville, CO"
6491,2018.15,Grocery,Card Present,68,0,2023-09-28,101,"7250 Sunset Ave, Fairview, CO"
6492,322.18,Home Improvement,Contactless,65,0,2022-10-05,110,"8323 Maple Ave, Lakeside, NY"
6493,4591.34,Coffee Shop,Online,85,0,2023-08-22,105,"8277 Elm Rd, Greenville, GA"
6494,4430.61,Entertainment,Contactless,44,0,2024-12-16,109,"1307 Main Blvd, Greenville, CA"
6495,3669.34,Coffee Shop,Contactless,47,0,2022-03-21,105,"797 Pine Rd, Riverton, NY"
6496,1333.83,Pharmacy,Card Present,31,0,2023-01-05,108,"766 Willow Ln, Greenville, FL"
6497,4782.24,Electronics,Online,39,0,2023-03-07,102,"1587 Cedar Pl, Fairview, FL"
6498,2331.24,Gas Station,Card Present,26,0,2022-11-24,107,"5631 Pine St, Greenville, WA"
6499,819.43,Entertainment,Contactless,39,0,2023-03-23,109,"2092 Oak Blvd, Riverton, WA"
6500,1813.06,Electronics,Card Present,57,0,2024-07-14,102,"239 Elm Ln, Hillcrest, WA"
6501,87.49,Electronics,Online,22,0,2023-04-17,102,"9644 Willow Blvd, Riverton, TX"
6502,1734.95,Entertainment,Contactless,27,0,2023-03-05,109,"8877 Lakeview Pl, Greenville, FL"
6503,17.77,Travel,Card Present,55,0,2022-06-14,104,"4405 Center Rd, Lakeside, FL"
6504,1085.28,Restaurant,ATM Withdrawal,18,0,2022-04-17,103,"1760 Center Ln, Lakeside, CA"
6505,739.71,Gas Station,Online,36,0,2022-04-25,107,"1404 Oak Rd, Riverton, CA"
6506,2703.87,Electronics,ATM Withdrawal,22,0,2024-08-08,102,"4063 Pine Ln, Springfield, GA"
6507,2273.66,Online Retail,Card Present,37,0,2022-02-07,106,"7159 Sunset Blvd, Hillcrest, CA"
6508,1808.98,Online Retail,ATM Withdrawal,65,0,2022-02-17,106,"922 Pine Rd, Hillcrest, GA"
6509,344.29,Electronics,ATM Withdrawal,35,0,2024-06-30,102,"5302 Cedar Pl, Greenville, IL"
6510,3395.82,Coffee Shop,Online,72,0,2022-05-31,105,"8945 Sunset Ln, Greenville, NY"
6511,3260.40,Coffee Shop,Online,32,0,2023-01-05,105,"9382 Cedar St, Springfield, FL"
6512,784.71,Coffee Shop,Online,52,0,2024-08-16,105,"6670 Oak Rd, Lakeside, NY"
6513,2317.38,Electronics,Contactless,24,0,2022-02-11,102,"9496 Pine St, Lakeside, WA"
6514,2008.85,Pharmacy,ATM Withdrawal,63,0,2024-08-27,108,"1988 Main Blvd, Fairview, GA"
6515,955.39,Restaurant,Card Present,26,0,2024-05-06,103,"5237 Oak Rd, Lakeside, GA"
6516,744.02,Travel,ATM Withdrawal,80,0,2022-02-28,104,"6625 Cedar Blvd, Greenville, WA"
6517,3859.33,Electronics,Online,64,0,2022-04-06,102,"596 Main Ln, Greenville, NY"
6518,4918.52,Restaurant,Online,52,0,2024-06-04,103,"1639 Cedar Pl, Springfield, NY"
6519,4413.81,Grocery,Online,84,1,2024-08-10,101,"1501 Maple Ln, Springfield, TX"
6520,3590.00,Grocery,Contactless,47,0,2024-01-08,101,"6270 Cedar Ln, Hillcrest, FL"
6521,1629.31,Online Retail,Online,53,0,2022-08-21,106,"6937 Sunset Ave, Riverton, CA"
6522,4336.77,Grocery,Online,47,0,2024-08-11,101,"5737 Lakeview St, Greenville, NY"
6523,3474.47,Online Retail,Card Present,19,0,2024-07-21,106,"8210 Center Ave, Riverton, CO"
6524,2052.96,Entertainment,Online,55,0,2023-09-13,109,"6596 Elm Blvd, Fairview, GA"
6525,333.66,Online Retail,Online,23,0,2024-04-20,106,"7110 Center Ln, Hillcrest, GA"
6526,2372.52,Coffee Shop,Online,74,0,2023-07-14,105,"8675 Main St, Riverton, IL"
6527,3099.24,Online Retail,Online,69,0,2024-10-11,106,"9397 Elm Blvd, Lakeside, FL"
6528,3334.88,Grocery,Card Present,60,0,2024-04-25,101,"6933 Center Blvd, Greenville, TX"
6529,1804.13,Pharmacy,Online,60,0,2022-12-13,108,"8779 Cedar Pl, Riverton, FL"
6530,942.43,Grocery,Online,84,0,2022-05-30,101,"2334 Pine Pl, Greenville, FL"
6531,526.80,Travel,ATM Withdrawal,58,0,2022-08-08,104,"881 Pine Pl, Riverton, FL"
6532,3314.90,Electronics,Contactless,25,0,2023-09-12,102,"763 Oak Rd, Lakeside, FL"
6533,2836.92,Home Improvement,Card Present,83,0,2023-08-29,110,"9377 Willow St, Springfield, CA"
6534,4432.68,Home Improvement,ATM Withdrawal,75,1,2022-12-29,110,"4951 Main St, Springfield, CO"
6535,3973.61,Home Improvement,Online,76,0,2024-07-16,110,"7690 Sunset Ave, Greenville, GA"
6536,2205.29,Coffee Shop,ATM Withdrawal,44,0,2024-08-03,105,"2506 Oak Pl, Lakeside, TX"
6537,2419.32,Electronics,Online,21,0,2022-04-24,102,"6725 Center Pl, Fairview, CO"
6538,2665.25,Coffee Shop,Online,49,0,2024-06-24,105,"6441 Cedar Pl, Fairview, GA"
6539,437.35,Travel,Card Present,45,0,2023-01-05,104,"5236 Center Rd, Lakeside, FL"
6540,3966.92,Online Retail,ATM Withdrawal,55,0,2023-04-05,106,"2064 Cedar Ave, Greenville, NY"
6541,389.76,Online Retail,ATM Withdrawal,71,0,2023-03-26,106,"3959 Pine Ln, Hillcrest, CA"
6542,20.12,Coffee Shop,ATM Withdrawal,84,0,2024-03-01,105,"7342 Elm St, Lakeside, TX"
6543,3790.41,Coffee Shop,Card Present,31,0,2024-09-16,105,"1776 Lakeview Ln, Springfield, FL"
6544,1594.10,Entertainment,Card Present,38,0,2022-08-06,109,"1285 Willow Pl, Riverton, GA"
6545,2329.42,Online Retail,Card Present,44,0,2024-05-21,106,"1456 Cedar Ave, Springfield, FL"
6546,4206.34,Grocery,ATM Withdrawal,38,0,2023-02-02,101,"6445 Pine Pl, Greenville, NY"
6547,2815.42,Home Improvement,ATM Withdrawal,28,0,2022-06-18,110,"3575 Maple Rd, Riverton, CO"
6548,3990.56,Gas Station,Card Present,69,0,2022-08-13,107,"9576 Lakeview Ln, Lakeside, GA"
6549,1904.42,Entertainment,Card Present,69,0,2022-07-13,109,"4537 Oak Rd, Greenville, TX"
6550,2903.32,Gas Station,Contactless,23,0,2023-03-17,107,"2747 Oak Ave, Lakeside, NY"
6551,4058.13,Restaurant,Card Present,33,0,2024-06-28,103,"411 Main Rd, Riverton, GA"
6552,3977.61,Travel,Card Present,78,0,2023-06-02,104,"9397 Main Ave, Greenville, FL"
6553,2441.57,Restaurant,ATM Withdrawal,71,0,2024-07-05,103,"8295 Elm St, Fairview, FL"
6554,4624.54,Entertainment,Contactless,32,0,2024-04-15,109,"1834 Pine Pl, Lakeside, GA"
6555,64.15,Travel,ATM Withdrawal,52,0,2024-10-25,104,"7574 Lakeview St, Hillcrest, IL"
6556,3797.02,Entertainment,Online,81,0,2022-07-20,109,"2480 Willow Ln, Greenville, WA"
6557,2954.60,Travel,Card Present,45,0,2024-05-11,104,"4457 Pine St, Fairview, NY"
6558,3535.65,Electronics,Online,68,0,2022-01-15,102,"9729 Oak Pl, Riverton, TX"
6559,1576.99,Pharmacy,ATM Withdrawal,62,0,2023-03-12,108,"8142 Sunset Pl, Hillcrest, GA"
6560,2108.35,Travel,Online,57,0,2022-11-28,104,"7237 Sunset Rd, Lakeside, WA"
6561,1311.31,Grocery,Card Present,35,0,2023-11-28,101,"2341 Lakeview Pl, Greenville, FL"
6562,188.03,Travel,Contactless,76,0,2024-04-11,104,"2423 Lakeview Rd, Lakeside, FL"
6563,2609.16,Pharmacy,Contactless,21,0,2024-02-26,108,"4211 Oak Ave, Springfield, CA"
6564,1967.40,Gas Station,ATM Withdrawal,23,0,2024-10-12,107,"2451 Main Blvd, Fairview, NY"
6565,4354.49,Travel,Contactless,18,0,2022-04-17,104,"1347 Elm Ln, Springfield, CO"
6566,293.68,Entertainment,Card Present,72,0,2024-01-17,109,"120 Cedar Pl, Lakeside, WA"
6567,858.97,Restaurant,ATM Withdrawal,47,0,2022-02-14,103,"5594 Elm Ave, Riverton, TX"
6568,4865.55,Gas Station,Card Present,79,0,2024-03-07,107,"3087 Elm St, Lakeside, WA"
6569,2975.51,Pharmacy,Contactless,51,0,2024-12-11,108,"8018 Maple Ave, Riverton, CA"
6570,216.34,Pharmacy,Card Present,60,0,2022-03-26,108,"466 Sunset Rd, Fairview, NY"
6571,2476.36,Online Retail,ATM Withdrawal,58,0,2023-08-11,106,"470 Center Rd, Hillcrest, FL"
6572,3779.39,Electronics,Contactless,65,0,2022-02-04,102,"7535 Willow Rd, Lakeside, FL"
6573,3130.80,Coffee Shop,ATM Withdrawal,41,0,2022-09-03,105,"9440 Sunset Blvd, Riverton, FL"
6574,3832.00,Grocery,Contactless,69,0,2023-10-25,101,"1398 Main St, Hillcrest, CO"
6575,3203.24,Grocery,Card Present,35,0,2023-11-09,101,"7013 Lakeview Ln, Greenville, TX"
6576,672.95,Gas Station,ATM Withdrawal,47,0,2022-07-19,107,"7695 Center Pl, Springfield, FL"
6577,2686.42,Entertainment,Card Present,67,0,2024-02-22,109,"1793 Elm Rd, Greenville, TX"
6578,4238.68,Electronics,Card Present,46,0,2024-02-21,102,"8919 Lakeview Blvd, Lakeside, FL"
6579,4534.52,Electronics,Online,83,0,2024-09-21,102,"293 Elm Blvd, Fairview, GA"
6580,2824.18,Electronics,ATM Withdrawal,26,0,2022-04-17,102,"4260 Maple Ln, Springfield, CO"
6581,1587.76,Restaurant,Online,59,0,2022-07-26,103,"4715 Pine Rd, Springfield, WA"
6582,3635.03,Electronics,Card Present,26,0,2023-11-18,102,"3854 Willow Ave, Hillcrest, TX"
6583,823.62,Coffee Shop,Card Present,72,0,2022-12-31,105,"842 Sunset Ln, Fairview, CO"
6584,4213.18,Gas Station,Card Present,18,0,2024-11-20,107,"9079 Willow Blvd, Springfield, NY"
6585,3182.10,Electronics,Card Present,21,0,2022-03-11,102,"2634 Sunset St, Fairview, IL"
6586,2319.07,Coffee Shop,Online,75,0,2022-07-06,105,"4572 Oak St, Fairview, IL"
6587,2032.00,Restaurant,ATM Withdrawal,73,0,2024-11-12,103,"450 Main St, Hillcrest, FL"
6588,781.97,Home Improvement,Contactless,21,0,2022-08-12,110,"8323 Willow Blvd, Hillcrest, CO"
6589,4333.84,Coffee Shop,Card Present,80,0,2022-08-08,105,"1828 Pine Ave, Riverton, NY"
6590,2793.37,Coffee Shop,Contactless,69,0,2024-04-30,105,"7034 Center St, Riverton, IL"
6591,4604.43,Online Retail,Contactless,61,0,2024-07-04,106,"5494 Pine Rd, Fairview, GA"
6592,1732.41,Grocery,Card Present,35,0,2023-08-17,101,"4749 Cedar Ave, Greenville, CA"
6593,3531.22,Entertainment,Card Present,72,1,2024-04-21,109,"3016 Main Pl, Riverton, IL"
6594,974.59,Gas Station,Card Present,29,0,2022-07-29,107,"238 Maple Ave, Lakeside, FL"
6595,621.27,Home Improvement,Online,37,0,2024-05-08,110,"8498 Sunset St, Springfield, GA"
6596,2236.79,Pharmacy,Contactless,29,0,2023-11-08,108,"6419 Pine Pl, Riverton, FL"
6597,1544.10,Pharmacy,ATM Withdrawal,70,0,2022-05-09,108,"4720 Willow Rd, Greenville, IL"
6598,2898.20,Home Improvement,Card Present,33,0,2022-03-01,110,"9708 Willow Ln, Greenville, CA"
6599,89.44,Online Retail,ATM Withdrawal,45,0,2024-03-09,106,"6748 Pine Pl, Hillcrest, IL"
6600,1164.94,Electronics,Card Present,64,0,2022-02-21,102,"8442 Lakeview St, Riverton, WA"
6601,1382.47,Grocery,Online,79,0,2024-05-07,101,"6980 Center Pl, Greenville, GA"
6602,4697.01,Grocery,ATM Withdrawal,29,0,2022-04-20,101,"1187 Maple Rd, Hillcrest, TX"
6603,2477.90,Home Improvement,ATM Withdrawal,40,0,2024-12-15,110,"5649 Willow St, Fairview, GA"
6604,1291.87,Grocery,Online,54,0,2022-07-09,101,"7293 Oak Pl, Springfield, CA"
6605,4083.62,Travel,Contactless,23,0,2024-12-29,104,"3818 Cedar Pl, Fairview, FL"
6606,1422.59,Travel,ATM Withdrawal,65,0,2023-03-03,104,"6690 Center Blvd, Riverton, TX"
6607,3608.40,Entertainment,ATM Withdrawal,66,0,2023-04-22,109,"4225 Oak St, Fairview, TX"
6608,1345.83,Online Retail,ATM Withdrawal,30,0,2023-12-26,106,"906 Sunset Blvd, Riverton, WA"
6609,1475.48,Grocery,Contactless,69,0,2024-01-28,101,"1736 Elm Ln, Riverton, CO"
6610,2281.00,Entertainment,Online,61,0,2023-05-20,109,"4158 Maple St, Greenville, TX"
6611,4306.84,Restaurant,Contactless,27,0,2024-08-28,103,"2036 Willow Blvd, Hillcrest, WA"
6612,1211.43,Gas Station,ATM Withdrawal,79,0,2022-11-18,107,"1181 Oak Blvd, Riverton, NY"
6613,4096.64,Home Improvement,Online,48,0,2024-10-11,110,"746 Lakeview Ave, Greenville, IL"
6614,1163.81,Online Retail,Card Present,21,0,2024-05-27,106,"8967 Center Rd, Riverton, IL"
6615,502.94,Home Improvement,Contactless,46,1,2024-08-25,110,"5928 Sunset Rd, Fairview, IL"
6616,4742.11,Travel,ATM Withdrawal,80,1,2024-03-20,104,"4254 Pine Ave, Fairview, CO"
6617,340.55,Travel,Contactless,21,0,2022-08-13,104,"2629 Oak Ln, Springfield, FL"
6618,3690.01,Coffee Shop,Online,28,0,2023-07-19,105,"1029 Cedar Ave, Lakeside, FL"
6619,1275.12,Electronics,Contactless,50,0,2024-01-16,102,"6158 Main Ave, Riverton, GA"
6620,4874.37,Electronics,Online,19,0,2023-07-17,102,"1381 Oak Blvd, Hillcrest, CO"
6621,2541.73,Restaurant,ATM Withdrawal,42,0,2024-10-29,103,"4780 Willow Ave, Greenville, NY"
6622,4529.71,Restaurant,Card Present,73,0,2022-04-28,103,"4515 Maple Pl, Springfield, WA"
6623,210.46,Gas Station,ATM Withdrawal,78,0,2024-01-23,107,"1522 Center Blvd, Hillcrest, GA"
6624,3977.44,Coffee Shop,Contactless,25,0,2023-06-04,105,"4193 Oak Pl, Riverton, TX"
6625,1496.41,Restaurant,ATM Withdrawal,41,0,2024-06-24,103,"2807 Elm Pl, Fairview, IL"
6626,2518.81,Grocery,Online,44,0,2024-05-19,101,"4687 Main Ln, Fairview, TX"
6627,4242.55,Travel,Online,43,0,2024-08-31,104,"4949 Pine Ave, Hillcrest, CO"
6628,1902.36,Pharmacy,Card Present,50,0,2023-12-06,108,"2096 Elm Blvd, Fairview, CO"
6629,200.79,Restaurant,ATM Withdrawal,61,0,2024-01-14,103,"5916 Willow Ln, Greenville, IL"
6630,3670.93,Home Improvement,Card Present,85,0,2022-05-08,110,"3700 Elm Rd, Lakeside, FL"
6631,3928.27,Coffee Shop,Contactless,60,0,2022-08-03,105,"2126 Oak Ave, Springfield, WA"
6632,4496.68,Restaurant,Card Present,31,0,2024-05-24,103,"1758 Lakeview Rd, Riverton, IL"
6633,1035.37,Electronics,ATM Withdrawal,30,0,2022-10-31,102,"9948 Center Pl, Riverton, WA"
6634,2185.91,Electronics,Online,36,0,2022-07-15,102,"127 Maple Rd, Fairview, GA"
6635,1781.94,Electronics,Card Present,84,0,2023-07-16,102,"4129 Center St, Springfield, CO"
6636,1654.42,Gas Station,ATM Withdrawal,27,0,2023-03-04,107,"4165 Sunset Ave, Riverton, WA"
6637,1925.48,Travel,Online,72,0,2023-07-02,104,"9396 Elm Rd, Fairview, TX"
6638,1503.67,Grocery,Contactless,85,0,2024-08-15,101,"3579 Pine Blvd, Lakeside, NY"
6639,3306.31,Gas Station,Online,25,0,2024-09-03,107,"2813 Sunset Ln, Riverton, IL"
6640,4610.62,Restaurant,Online,23,0,2024-04-09,103,"6946 Pine Rd, Riverton, IL"
6641,57.36,Grocery,ATM Withdrawal,35,0,2022-01-26,101,"9108 Elm St, Lakeside, IL"
6642,652.53,Entertainment,Online,79,0,2023-10-02,109,"8498 Willow Ln, Greenville, WA"
6643,2570.66,Electronics,ATM Withdrawal,60,0,2024-10-31,102,"8020 Cedar Blvd, Springfield, IL"
6644,4552.13,Travel,ATM Withdrawal,69,0,2022-01-25,104,"3187 Lakeview Pl, Riverton, GA"
6645,4685.80,Home Improvement,ATM Withdrawal,36,0,2022-03-22,110,"3424 Sunset Rd, Springfield, FL"
6646,4129.89,Gas Station,Contactless,29,0,2023-11-21,107,"8015 Center Ave, Riverton, WA"
6647,4869.09,Home Improvement,Contactless,77,0,2023-03-27,110,"5114 Maple Rd, Riverton, CO"
6648,3380.31,Restaurant,Contactless,68,0,2022-05-30,103,"4543 Center Rd, Lakeside, GA"
6649,2850.82,Coffee Shop,Contactless,53,0,2023-04-11,105,"6310 Center Pl, Springfield, CA"
6650,831.81,Home Improvement,Online,74,0,2023-08-07,110,"4890 Center St, Lakeside, IL"
6651,4073.85,Online Retail,Online,47,0,2022-05-16,106,"3089 Willow Blvd, Riverton, IL"
6652,3796.00,Grocery,Card Present,42,0,2024-08-12,101,"3383 Lakeview Rd, Springfield, TX"
6653,281.47,Pharmacy,ATM Withdrawal,43,0,2023-05-27,108,"2283 Oak Pl, Fairview, WA"
6654,199.55,Gas Station,Online,34,0,2023-12-08,107,"8697 Sunset Rd, Fairview, WA"
6655,1460.64,Gas Station,Card Present,85,0,2023-05-10,107,"6525 Pine Pl, Greenville, NY"
6656,33.08,Pharmacy,Contactless,23,0,2023-08-25,108,"7714 Oak Ln, Greenville, CA"
6657,360.89,Gas Station,Contactless,47,0,2022-09-07,107,"4613 Pine Ln, Lakeside, GA"
6658,2234.23,Travel,Card Present,68,0,2024-03-07,104,"3447 Center Rd, Fairview, CO"
6659,4491.90,Electronics,Card Present,76,0,2022-07-22,102,"2914 Lakeview Rd, Greenville, FL"
6660,2356.44,Home Improvement,Card Present,59,0,2023-10-18,110,"8494 Main Ln, Greenville, TX"
6661,2047.18,Travel,Card Present,36,0,2023-08-25,104,"1750 Elm Pl, Springfield, IL"
6662,1188.51,Gas Station,Online,44,0,2023-04-30,107,"1900 Sunset Rd, Riverton, CA"
6663,2262.02,Grocery,Online,57,0,2022-05-01,101,"9678 Elm St, Hillcrest, IL"
6664,262.96,Electronics,Online,56,0,2022-10-29,102,"9920 Maple Pl, Springfield, WA"
6665,3200.91,Online Retail,Online,64,0,2022-03-11,106,"9168 Cedar Ln, Hillcrest, TX"
6666,1211.35,Restaurant,ATM Withdrawal,18,0,2023-02-26,103,"985 Lakeview Ln, Riverton, GA"
6667,3934.22,Electronics,ATM Withdrawal,36,0,2023-07-19,102,"6698 Oak Ave, Hillcrest, IL"
6668,4223.00,Pharmacy,Card Present,39,0,2022-08-29,108,"7009 Maple Ave, Springfield, TX"
6669,1203.52,Online Retail,ATM Withdrawal,28,0,2023-08-21,106,"452 Pine Pl, Springfield, IL"
6670,4966.62,Travel,Card Present,19,0,2022-04-24,104,"2730 Lakeview Rd, Springfield, GA"
6671,844.45,Pharmacy,Card Present,83,0,2023-05-18,108,"2263 Cedar Blvd, Fairview, FL"
6672,3790.63,Restaurant,Online,44,0,2022-06-24,103,"7922 Lakeview Ln, Springfield, CO"
6673,3644.32,Restaurant,Card Present,38,0,2024-01-14,103,"7174 Willow Rd, Springfield, GA"
6674,338.73,Gas Station,Online,50,0,2024-04-16,107,"3681 Willow St, Hillcrest, TX"
6675,937.10,Electronics,Contactless,20,0,2022-09-04,102,"2099 Elm St, Springfield, CO"
6676,1687.69,Coffee Shop,Contactless,82,0,2022-02-20,105,"9483 Elm St, Hillcrest, TX"
6677,1797.35,Coffee Shop,Contactless,66,0,2023-09-22,105,"6777 Willow Ave, Lakeside, CA"
6678,1089.76,Home Improvement,Online,83,0,2024-11-27,110,"3942 Pine Pl, Riverton, TX"
6679,4873.97,Travel,ATM Withdrawal,74,0,2024-01-30,104,"3437 Elm Ave, Fairview, NY"
6680,609.72,Pharmacy,Card Present,58,0,2022-07-06,108,"2673 Oak Blvd, Fairview, IL"
6681,2796.41,Restaurant,Contactless,49,0,2024-10-31,103,"7841 Oak Ave, Springfield, NY"
6682,4372.06,Gas Station,Card Present,84,0,2023-09-25,107,"1226 Oak Pl, Riverton, NY"
6683,613.88,Restaurant,ATM Withdrawal,18,0,2022-08-31,103,"895 Pine Pl, Greenville, CO"
6684,4701.75,Pharmacy,Contactless,78,0,2022-02-21,108,"3274 Elm Ln, Riverton, NY"
6685,3609.25,Gas Station,Online,45,0,2023-09-15,107,"9009 Cedar Blvd, Fairview, GA"
6686,2709.59,Coffee Shop,Card Present,74,0,2024-09-25,105,"1466 Lakeview Rd, Springfield, IL"
6687,1459.68,Online Retail,ATM Withdrawal,66,0,2022-11-09,106,"2574 Elm Rd, Greenville, CO"
6688,4050.13,Travel,Card Present,30,0,2024-12-27,104,"9853 Main Rd, Springfield, WA"
6689,1011.82,Restaurant,ATM Withdrawal,43,0,2022-11-03,103,"7156 Pine St, Fairview, TX"
6690,558.02,Coffee Shop,Card Present,62,0,2024-07-11,105,"3497 Center St, Springfield, NY"
6691,1192.94,Entertainment,ATM Withdrawal,44,0,2023-01-10,109,"4764 Lakeview St, Fairview, TX"
6692,3836.48,Online Retail,ATM Withdrawal,47,0,2023-01-24,106,"1789 Sunset Ln, Lakeside, TX"
6693,4725.56,Entertainment,Card Present,83,0,2024-12-29,109,"4202 Maple Rd, Riverton, FL"
6694,2858.70,Travel,Card Present,63,0,2023-03-11,104,"4624 Sunset Ln, Greenville, CO"
6695,3424.27,Pharmacy,Contactless,78,0,2023-11-07,108,"4799 Pine Pl, Riverton, GA"
6696,1871.95,Grocery,Contactless,76,0,2022-11-17,101,"669 Maple Pl, Fairview, WA"
6697,2770.57,Gas Station,Card Present,73,0,2023-10-04,107,"4131 Center Ave, Springfield, NY"
6698,2445.85,Entertainment,ATM Withdrawal,75,0,2022-12-02,109,"9465 Elm Pl, Fairview, NY"
6699,1104.36,Electronics,Contactless,18,0,2022-08-09,102,"2552 Lakeview Pl, Springfield, GA"
6700,2001.21,Travel,ATM Withdrawal,24,0,2024-04-18,104,"2579 Lakeview Ave, Fairview, FL"
6701,4127.22,Pharmacy,Card Present,72,0,2024-01-17,108,"321 Lakeview St, Lakeside, TX"
6702,4471.29,Travel,Online,63,0,2023-12-13,104,"6072 Willow Pl, Hillcrest, GA"
6703,2039.39,Online Retail,ATM Withdrawal,83,0,2022-11-30,106,"227 Maple Blvd, Lakeside, IL"
6704,4681.54,Online Retail,Contactless,24,0,2023-06-01,106,"434 Lakeview Pl, Fairview, WA"
6705,2654.50,Home Improvement,Online,38,0,2024-07-09,110,"258 Lakeview Pl, Fairview, WA"
6706,3096.45,Travel,Contactless,40,0,2023-02-04,104,"9251 Elm Blvd, Greenville, TX"
6707,2724.27,Travel,Online,19,0,2024-08-23,104,"1124 Maple Rd, Riverton, GA"
6708,3446.95,Entertainment,Card Present,33,0,2024-12-05,109,"9731 Cedar Ln, Riverton, IL"
6709,1386.09,Coffee Shop,Online,60,0,2024-10-19,105,"1374 Pine Ln, Fairview, CA"
6710,3771.20,Travel,Contactless,65,0,2024-12-21,104,"7700 Maple Blvd, Greenville, NY"
6711,4055.73,Home Improvement,Online,77,0,2023-04-23,110,"3247 Willow St, Greenville, IL"
6712,4819.45,Grocery,ATM Withdrawal,42,0,2023-09-17,101,"4578 Maple Pl, Fairview, WA"
6713,1216.05,Entertainment,Online,43,0,2024-12-03,109,"8073 Cedar Pl, Hillcrest, WA"
6714,1632.16,Online Retail,Card Present,38,0,2024-12-23,106,"9967 Willow Ln, Hillcrest, NY"
6715,1618.02,Coffee Shop,Card Present,60,0,2023-12-02,105,"6826 Lakeview Blvd, Lakeside, FL"
6716,2313.55,Restaurant,Online,24,1,2023-05-06,103,"6513 Elm Rd, Springfield, FL"
6717,300.42,Entertainment,ATM Withdrawal,35,0,2022-04-02,109,"4541 Center Ln, Springfield, TX"
6718,4517.98,Home Improvement,Contactless,52,0,2023-03-16,110,"3304 Lakeview Rd, Greenville, WA"
6719,4649.00,Entertainment,Card Present,75,0,2022-08-21,109,"4093 Maple Ave, Lakeside, CO"
6720,2961.02,Grocery,Contactless,30,0,2024-08-16,101,"449 Willow Rd, Greenville, GA"
6721,103.26,Travel,Card Present,24,0,2024-09-26,104,"1240 Cedar Rd, Riverton, TX"
6722,2431.34,Online Retail,Contactless,54,0,2022-01-19,106,"4183 Pine Ave, Riverton, NY"
6723,4123.60,Electronics,Online,82,0,2022-05-20,102,"9191 Sunset Rd, Springfield, GA"
6724,399.98,Grocery,Contactless,59,0,2024-10-12,101,"2712 Elm St, Lakeside, IL"
6725,1752.35,Entertainment,Contactless,44,0,2024-11-07,109,"1312 Maple Blvd, Riverton, FL"
6726,1110.76,Grocery,Contactless,81,0,2023-01-10,101,"3575 Maple Pl, Greenville, NY"
6727,3626.06,Grocery,ATM Withdrawal,47,0,2024-04-11,101,"5959 Oak Ave, Greenville, CA"
6728,1941.56,Pharmacy,Online,56,0,2023-10-23,108,"4180 Cedar Ln, Lakeside, TX"
